	Date	Code	CompanyName	CompanyNameEnglish	Sector17Code	Sector17CodeName	Sector33Code	Sector33CodeName	ScaleCategory	MarketCode	MarketCodeName
143	2023-07-14	15730	シンプレクス・アセット・マネジメント株式会社　中国Ｈ株ベア上場投信	China Bear -1x HSCEI ETF	99	その他	9999	その他	-	0109	その他
144	2023-07-14	15770	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　野村日本株高配当７０連動型上場投信	NEXT FUNDS Nomura Japan Equity High Dividend 70 Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
145	2023-07-14	15780	日興アセットマネジメント株式会社　上場インデックスファンド日経２２５（ミニ）	Listed Index Fund Nikkei 225 (Mini)	99	その他	9999	その他	-	0109	その他
146	2023-07-14	15790	シンプレクス・アセット・マネジメント株式会社　日経平均ブル２倍上場投信	Nikkei 225 Bull 2x ETF	99	その他	9999	その他	-	0109	その他
147	2023-07-14	15800	シンプレクス・アセット・マネジメント株式会社　日経平均ベア上場投信	Nikkei 225 Bear -1x ETF	99	その他	9999	その他	-	0109	その他
148	2023-07-14	15850	大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸ　Ｅｘ−Ｆｉｎａｎｃｉａｌｓ	iFreeETF TOPIX Ex-Financials	99	その他	9999	その他	-	0109	その他
149	2023-07-14	15860	日興アセットマネジメント株式会社　上場インデックスファンドＴＯＰＩＸ　Ｅｘ−Ｆｉｎａｎｃｉａｌｓ	Listed Index Fund TOPIX Ex-Financials	99	その他	9999	その他	-	0109	その他
150	2023-07-14	15910	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経インデックス４００連動型上場投信	NEXT FUNDS JPX-Nikkei Index 400 Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
151	2023-07-14	15920	日興アセットマネジメント株式会社　上場インデックスファンドＪＰＸ日経インデックス４００	Listed Index Fund JPX-Nikkei Index 400	99	その他	9999	その他	-	0109	その他
152	2023-07-14	15930	三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　ＪＰＸ日経インデックス４００上場投信	MAXIS JPX-Nikkei Index 400 ETF	99	その他	9999	その他	-	0109	その他
153	2023-07-14	15950	農林中金全共連アセットマネジメント株式会社　ＮＺＡＭ　上場投信　東証ＲＥＩＴ指数	NZAM ETF J-REIT Index	99	その他	9999	その他	-	0109	その他
154	2023-07-14	15960	農林中金全共連アセットマネジメント株式会社　ＮＺＡＭ　上場投信　ＴＯＰＩＸ　Ｅｘ−Ｆｉｎａｎｃｉａｌｓ	NZAM ETF TOPIX Ex-Financials	99	その他	9999	その他	-	0109	その他
155	2023-07-14	15970	三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ　Ｊリート上場投信	MAXIS J-REIT ETF	99	その他	9999	その他	-	0109	その他
156	2023-07-14	15990	大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＪＰＸ日経４００	iFreeETF JPX-Nikkei400	99	その他	9999	その他	-	0109	その他
157	2023-07-14	16050	ＩＮＰＥＸ	INPEX CORPORATION	2	エネルギー資源	1050	鉱業	TOPIX Mid400	0111	プライム
158	2023-07-14	16150	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　東証銀行業株価指数連動型上場投信	NEXT FUNDS TOPIX Banks Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
159	2023-07-14	16170	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　食品（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 FOODS ETF	99	その他	9999	その他	-	0109	その他
160	2023-07-14	16180	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　エネルギー資源（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 ENERGY RESOURCES ETF	99	その他	9999	その他	-	0109	その他
161	2023-07-14	16190	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　建設・資材（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 CONSTRUCTION & MATERIALS ETF	99	その他	9999	その他	-	0109	その他
162	2023-07-14	16200	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　素材・化学（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 RAW MATERIALS & CHEMICALS ETF	99	その他	9999	その他	-	0109	その他
163	2023-07-14	16210	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　医薬品（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 PHARMACEUTICAL ETF	99	その他	9999	その他	-	0109	その他
164	2023-07-14	16220	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　自動車・輸送機（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 AUTOMOBILES TRANSPORTATION EQUIPMENT ETF	99	その他	9999	その他	-	0109	その他
165	2023-07-14	16230	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　鉄鋼・非鉄（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 STEEL & NONFERROUS ETF	99	その他	9999	その他	-	0109	その他
166	2023-07-14	16240	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　機械（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 MACHINERY ETF	99	その他	9999	その他	-	0109	その他
167	2023-07-14	16250	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　電機・精密（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 ELECTRIC & PRECISION INSTRUMENTS ETF	99	その他	9999	その他	-	0109	その他
168	2023-07-14	16260	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　情報通信・サービスその他（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 IT & SERVICES,OTHERS ETF	99	その他	9999	その他	-	0109	その他
169	2023-07-14	16270	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　電力・ガス（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 ELECTRIC POWER & GAS ETF	99	その他	9999	その他	-	0109	その他
170	2023-07-14	16280	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　運輸・物流（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 TRANSPORTATION & LOGISTICS ETF	99	その他	9999	その他	-	0109	その他
171	2023-07-14	16290	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　商社・卸売（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 COMMERCIAL & WHOLESALE TRADE ETF	99	その他	9999	その他	-	0109	その他
172	2023-07-14	16300	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　小売（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 RETAIL TRADE ETF	99	その他	9999	その他	-	0109	その他
173	2023-07-14	16310	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　銀行（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 BANKS ETF	99	その他	9999	その他	-	0109	その他
174	2023-07-14	16320	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　金融（除く銀行）（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 FINANCIALS (EX BANKS) ETF	99	その他	9999	その他	-	0109	その他
175	2023-07-14	16330	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　不動産（ＴＯＰＩＸ−１７）上場投信	NEXT FUNDS TOPIX-17 REAL ESTATE ETF	99	その他	9999	その他	-	0109	その他
176	2023-07-14	16510	大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸ高配当４０指数	iFreeETF TOPIX High Dividend Yield 40 Index	99	その他	9999	その他	-	0109	その他
177	2023-07-14	16520	大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＭＳＣＩ日本株女性活躍指数（ＷＩＮ）	iFreeETF MSCI Japan Empowering Women Index (WIN)	99	その他	9999	その他	-	0109	その他
178	2023-07-14	16530	大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＭＳＣＩジャパンＥＳＧセレクト・リーダーズ指数	iFreeETF MSCI Japan ESG Select Leaders Index	99	その他	9999	その他	-	0109	その他
179	2023-07-14	16540	大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＦＴＳＥ　Ｂｌｏｓｓｏｍ　Ｊａｐａｎ　Ｉｎｄｅｘ	iFreeETF FTSE Blossom Japan Index	99	その他	9999	その他	-	0109	その他
180	2023-07-14	16550	ブラックロック・ジャパン株式会社　ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　ＥＴＦ	iShares S&P 500 ETF	99	その他	9999	その他	-	0109	その他
181	2023-07-14	16560	ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　米国債７−１０年　ＥＴＦ	iShares Core 7-10 Year US Treasury Bond ETF	99	その他	9999	その他	-	0109	その他
182	2023-07-14	16570	ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　ＭＳＣＩ　先進国株（除く日本）ＥＴＦ	iShares Core MSCI Kokusai ETF	99	その他	9999	その他	-	0109	その他
183	2023-07-14	16580	ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　ＭＳＣＩ　新興国株　ＥＴＦ	iShares Core MSCI Emerging Markets IMI ETF	99	その他	9999	その他	-	0109	その他
184	2023-07-14	16590	ブラックロック・ジャパン株式会社　ｉシェアーズ　米国リート　ＥＴＦ	iShares US REIT ETF	99	その他	9999	その他	-	0109	その他
185	2023-07-14	16600	三菱ＵＦＪ国際投信株式会社　ＭＡＸＩＳ高利回りＪリート上場投信	MAXIS High Yield J-REIT ETF	99	その他	9999	その他	-	0109	その他
186	2023-07-14	16620	石油資源開発	Japan Petroleum Exploration Co.,Ltd.	2	エネルギー資源	1050	鉱業	TOPIX Small 1	0111	プライム
187	2023-07-14	16630	Ｋ＆Ｏエナジーグループ	K&O Energy Group Inc.	2	エネルギー資源	1050	鉱業	TOPIX Small 2	0111	プライム
188	2023-07-14	16710	シンプレクス・アセット・マネジメント株式会社　ＷＴＩ原油価格連動型上場投信	Simplex WTI ETF	99	その他	9999	その他	-	0109	その他
189	2023-07-14	16720	ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　金上場投資信託	WisdomTree Physical Gold Individual Securities	99	その他	9999	その他	-	0109	その他
190	2023-07-14	16730	ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　銀上場投資信託	WisdomTree Physical Silver Individual Securities	99	その他	9999	その他	-	0109	その他
191	2023-07-14	16740	ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　白金上場投資信託	WisdomTree Physical Platinum Individual Securities	99	その他	9999	その他	-	0109	その他
192	2023-07-14	16750	ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　パラジウム上場投資信託	WisdomTree Physical Palladium Individual Securities	99	その他	9999	その他	-	0109	その他
193	2023-07-14	16760	ウィズダムツリー・メタル・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　貴金属バスケット上場投資信託	WisdomTree Physical Precious Metals Basket Securities	99	その他	9999	その他	-	0109	その他
194	2023-07-14	16770	日興アセットマネジメント株式会社　上場インデックスファンド海外債券（ＦＴＳＥ　ＷＧＢＩ）毎月分配型	Listed Index Fund International Bond (FTSE WGBI) Monthly Dividend Payment Type	99	その他	9999	その他	-	0109	その他
195	2023-07-14	16780	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　インド株式指数・Ｎｉｆｔｙ　５０　連動型上場投信	NEXT FUNDS Nifty 50 Linked Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
196	2023-07-14	16790	シンプレクス・アセット・マネジメント株式会社　Ｓｉｍｐｌｅ−Ｘ　ＮＹ　ダウ・ジョーンズ・インデックス上場投信	Simple-X NY Dow Jones Index ETF	99	その他	9999	その他	-	0109	その他
197	2023-07-14	16800	日興アセットマネジメント株式会社　上場インデックスファンド海外先進国株式（ＭＳＣＩ−ＫＯＫＵＳＡＩ）	Listed Index Fund International Developed Countries Equity (MSCI-KOKUSAI)	99	その他	9999	その他	-	0109	その他
198	2023-07-14	16810	日興アセットマネジメント株式会社　上場インデックスファンド海外新興国株式（ＭＳＣＩ　エマージング）	Listed Index Fund International Emerging Countries Equity (MSCI EMERGING)	99	その他	9999	その他	-	0109	その他
199	2023-07-14	16820	野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　日経・ＪＰＸ白金指数連動型上場投信	NEXT FUNDS Nikkei-JPX Platinum Index Linked Exchange Traded Fund	99	その他	9999	その他	-	0109	その他
200	2023-07-14	16840	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　ブロード上場投資信託	WisdomTree Broad Commodities	99	その他	9999	その他	-	0109	その他
201	2023-07-14	16850	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　エネルギー上場投資信託	WisdomTree Energy	99	その他	9999	その他	-	0109	その他
202	2023-07-14	16860	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　産業用金属上場投資信託	WisdomTree Industrial Metals	99	その他	9999	その他	-	0109	その他
203	2023-07-14	16870	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　農産物上場投資信託	WisdomTree Agriculture	99	その他	9999	その他	-	0109	その他
204	2023-07-14	16880	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　穀物上場投資信託	WisdomTree Grains	99	その他	9999	その他	-	0109	その他
205	2023-07-14	16890	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　天然ガス上場投資信託	WisdomTree Natural Gas	99	その他	9999	その他	-	0109	その他
206	2023-07-14	16900	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　ＷＴＩ　原油上場投資信託	WisdomTree WTI Crude Oil	99	その他	9999	その他	-	0109	その他
207	2023-07-14	16910	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　ガソリン上場投資信託	WisdomTree Gasoline	99	その他	9999	その他	-	0109	その他
208	2023-07-14	16920	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　アルミニウム上場投資信託	WisdomTree Aluminium	99	その他	9999	その他	-	0109	その他
209	2023-07-14	16930	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　銅上場投資信託	WisdomTree Copper	99	その他	9999	その他	-	0109	その他
210	2023-07-14	16940	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　ニッケル上場投資信託	WisdomTree Nickel	99	その他	9999	その他	-	0109	その他
211	2023-07-14	16950	ウィズダムツリー・コモディティ・セキュリティーズ・リミテッド　ＷｉｓｄｏｍＴｒｅｅ　小麦上場投資信託	WisdomTree Wheat	99	その他	9999	その他	-	0109	その他
